,city,state,postal_code,latitude,longitude,review_count,is_open
38861,Tampa,FL,33610,27.9966951559,-82.4385912716,23,1
34790,Camby,IN,46113,39.6403122,-86.3331604,12,1
27463,Metairie,LA,70005,30.0020555709,-90.1308716834,205,0
30740,Tampa,FL,33618,28.0454529352,-82.5145957995,54,0
28987,Blue Bell,PA,19422,40.1707107967,-75.2858532779,77,1
1283,St Louis,MO,63101,38.631047559,-90.1941606669,181,1
31926,Reno,NV,89502,39.520587,-119.786132,19,1
5007,Plant City,FL,33563,28.0337,-82.105602,24,1
39774,Saint Louis,MO,63112,38.6543841,-90.2913,8,1
34088,Tucson,AZ,85718,32.309777,-110.891661,197,1
48065,Nashville,TN,37214,36.2033920288,-86.6927642822,16,1
48027,St Petersburg,FL,33711,27.72996,-82.6796938,90,0
7405,Exton,PA,19341,40.0528773,-75.6632606,15,1
20644,Hulmeville,PA,19047,40.1435416,-74.9141611,23,0
11700,Troy,IL,62294,38.731921,-89.9060871347,29,1
4278,Marlton,NJ,08053,39.894106,-74.9326480117,13,1
51433,Reno,NV,89503,39.5314327,-119.863929,23,1
21400,Nashville,TN,37215,36.1018879203,-86.8180491415,76,1
20959,Reno,NV,89502,39.5023108,-119.7530822,18,1
49643,Wayne,PA,19087,40.0740974305,-75.4309982506,266,1
8,Philadelphia,PA,19147,39.943223,-75.162568,205,1
20664,Terrytown,LA,70056,29.909446,-90.029497,119,1
19127,Carmel,IN,46033,39.9705,-86.09113,95,0
6356,Philadelphia,PA,19107,39.9491798,-75.1635651,322,1
40049,Clayton,MO,63105,38.6511682,-90.3391661,64,1
23330,Nashville,TN,37203,36.149136,-86.8059488,30,1
28920,Cherry Hill,NJ,08002,39.9403603389,-75.0264621411,475,1
30112,Edmonton,AB,T5N 1L2,53.5470752663,-113.5304145625,54,1
28502,Holiday,FL,34690,28.1990781,-82.7384384,54,1
15681,Oro Valley,AZ,85704,32.391098,-110.962651,11,0
32656,New Orleans,LA,70119,29.9747686,-90.0892972,11,1
3702,Sparks,NV,89434,39.532118158,-119.7212948873,133,0
47090,Tampa,FL,33607,27.9757127361,-82.5097315013,11,1
20879,Tucson,AZ,85718,32.2877464,-110.9446335,795,1
11560,Tampa,FL,33647,28.1310904438,-82.365935,64,1
16160,Philadelphia,PA,19103,39.9537996,-75.1666213,62,0
3719,Saint Louis,MO,63112,38.6444901,-90.2831478,19,1
50195,Deptford,NJ,08096,39.828386,-75.123467,49,1
46050,Boise,ID,83702,43.6115229539,-116.2078850154,94,0
677,Metairie,LA,70003,29.9973903816,-90.2184122801,17,1
23149,Conshohocken,PA,19428,40.0739264,-75.3059844,38,0
41413,Boise,ID,83704,43.607424,-116.283725,107,1
23294,Green Valley,AZ,85614,31.9021313,-110.9923649,77,1
32464,Indianapolis,IN,46203,39.6953163147,-86.0823059082,62,1
20716,Edmonton,AB,T6H 4P8,53.491486,-113.4907,97,1
49188,Doylestown,PA,18901,40.326115,-75.1292261,68,1
20825,Edmonton,AB,T6G 0Z1,53.5239312527,-113.513113,435,1
15740,Edmonton,AB,T5T 6J6,53.5370375604,-113.6252006589,21,1
10291,Edmonton,AB,T5J 1K6,53.539659,-113.506853,7,1
14169,Saint Louis,MO,63108,38.638443,-90.236653,35,0
36748,Newtown Square,PA,19073,39.9797979,-75.3972323,239,1
35802,Pinellas Park,FL,33781,27.8396139,-82.719561,40,1
26843,Philadelphia,PA,19111,40.0522055,-75.0673431,16,1
48516,Tampa,FL,33602,27.9505119,-82.4601482,110,1
38119,Philadelphia,PA,19147,39.9420524,-75.1531772,6,0
6650,Philadelphia,PA,19107,39.955447,-75.154839,148,0
9037,Philadelphia,PA,19104,39.9552741948,-75.1821326659,5,1
19574,Reno,NV,89501,39.535062,-119.81626,9,0
3841,Carmel,IN,46032,39.994005,-86.128975,76,0
27849,Havertown,PA,19083,39.966863269,-75.3011911172,72,1
38053,Indianapolis,IN,46203,39.709099,-86.082211,16,1
28236,Nashville,TN,37210,36.1482458,-86.7366082,9,1
16637,Edmonton,AB,T5E 6W1,53.600601,-113.495023,28,1
30064,Tucson,AZ,85704,32.3231932,-110.9730401,256,1
11179,Philadelphia,PA,19135,40.0360518,-75.042793,19,1
7566,Philadelphia,PA,19107,39.9555587,-75.1544697,17,0
35099,Nashville,TN,37208,36.178021,-86.7862855,73,0
12018,Haddon Heights,NJ,08035,39.88377,-75.067309,108,1
24041,Bala Cynwyd,PA,19004,40.001297,-75.226644,45,1
21441,Philadelphia,PA,19106,39.9494184,-75.1439592,74,0
11029,Tucson,AZ,85718,32.289364,-110.946103,109,0
50216,Tarpon Springs,FL,34689,28.146608,-82.7559103,5,0
7125,Carmel,IN,46032,39.9568182,-86.1431514,10,0
39034,Pennsauken,NJ,08109,39.943746,-75.07009,6,1
13731,Philadelphia,PA,19106,39.94888,-75.153243,15,0
42236,Edmonton,AB,T5Y 2N2,53.6159365,-113.433349,6,0
37584,Saint Louis,MO,63108,38.635446,-90.240346,75,0
18442,Philadelphia,PA,19140,40.0104186,-75.1504524,6,1
24499,Dunedin,FL,34698,28.011668,-82.7900464,28,0
43358,Indianapolis,IN,46219,39.7958752677,-86.0649395362,25,0
8815,Carpinteria,CA,93013,34.4037868,-119.5339549,17,1
13667,Nashville,TN,37203,36.1561134,-86.7863273,708,1
13499,Haverford,PA,19041,40.0172799799,-75.309129275,25,1
31333,Philadelphia,PA,19107,39.9498038,-75.1620581,352,0
1960,Wayne,PA,19087,40.045122,-75.4037589,89,0
3568,Edwardsville,IL,62025,38.7872317,-89.9815262,168,1
39649,West Chester,PA,19382,39.9568331282,-75.6015280665,56,0
3580,Oldsmar,FL,34677,28.043666,-82.6800041,40,1
11305,Saint Louis,MO,63131,38.601679,-90.444885,150,0
26272,Ewing,NJ,08628,40.2668877,-74.8056572,8,1
3858,Tucson,AZ,85701,32.2147915,-110.9715269,32,1
16255,Brentwood,TN,37027,36.035683,-86.788902,79,0
17104,Saint Louis,MO,63123,38.54843393,-90.3434944153,172,1
24634,Philadelphia,PA,19147,39.931348,-75.166497,813,1
21096,Brandon,FL,33511,27.9224157,-82.3281024,101,1
40135,Largo,FL,33774,27.880134,-82.8154597,11,1
8183,Tucson,AZ,85704,32.31686,-110.976664,384,1
4864,Edmonton,AB,T6E 6T3,53.5138518,-113.4965428,39,1
5441,Ewing Township,NJ,08628,40.2675611,-74.8135351,50,0
1317,Indianapolis,IN,46268,39.914861,-86.225939,11,0
22347,West Chester,PA,19382,39.9590722536,-75.6062233821,48,1
2107,Philadelphia,PA,19129,40.0098914,-75.1905348,5,0
9883,Palmyra,NJ,08065,40.0039604,-75.0225524,31,1
14128,Edmonton,AB,T5M 0H2,53.5514622,-113.5353819,29,1
23845,Indianapolis,IN,46201,39.7814828,-86.1232072,7,0
40702,Lahaska,PA,18931,40.3469682,-75.0307179,118,1
39149,Nashville,TN,37215,36.103627,-86.814205,51,0
40903,Indianapolis,IN,46218,39.789343,-86.0826928,60,1
19448,King of Prussia,PA,19406,40.0916548384,-75.3950845672,537,1
47703,New Orleans,LA,70122,30.0227511279,-90.061417222,30,1
15370,Clearwater,FL,33765,27.9609973,-82.7589648,24,1
43480,Saint Louis,MO,63114,38.7048281,-90.3613865,20,0
26845,Bryn Mawr,PA,19010,40.0176258,-75.3222002,102,0
22099,Indianapolis,IN,46240,39.9146201,-86.11124,127,1
6064,Philadelphia,PA,19145,39.9261144,-75.1822397,25,0
4477,Pontoon Beach,IL,62040,38.7616233,-90.0659561,8,1
34775,Saint Louis,MO,63101,38.6334326,-90.1959665,6,0
43084,Saint Louis,MO,63116,38.588879,-90.2448579,13,0
39629,Indianapolis,IN,46202,39.7675986,-86.1406033,74,1
2459,Webster Groves,MO,63119,38.594239,-90.3599349,76,1
37565,Philadelphia,PA,19104,39.9583587,-75.1953934,173,1
21772,Malvern,PA,19355,40.0418706,-75.5331744,8,1
19384,Indianapolis,IN,46237,39.6381878849,-86.0813155788,36,0
12798,Belleville,IL,62226,38.5417809,-90.0097577,20,0
31356,Somerdale,NJ,08083,39.8551003001,-75.0207539535,36,1
29988,Philadelphia,PA,19104,39.9570641,-75.1825364,40,1
29669,University City,MO,63130,38.6734843601,-90.3463435918,50,1
20693,Ewing Township,NJ,08628,40.2670613,-74.8069491,11,0
31369,Metairie,LA,70005,29.9854435,-90.1461269,47,0
39036,Land O Lakes,FL,34639,28.191433,-82.4618895,7,1
13645,Tampa,FL,33607,27.9658634077,-82.5206211822,613,1
36275,Southampton,NJ,08088,39.9695833,-74.7360158,100,1
33665,Nashville,TN,37211,36.1113425,-86.7414606,20,1
23506,Hendersonville,TN,37075,36.32808,-86.59461,159,1
31267,Reno,NV,89555,39.53,-119.8106866455,23,0
29132,Land O Lakes,FL,34638,28.2527620746,-82.4676458,24,1
46628,Philadelphia,PA,19123,39.9707291163,-75.1577367884,21,1
26598,Springfield,PA,19064,39.9378007,-75.3494646,101,1
26032,Philadelphia,PA,19104,39.9547256,-75.19510030000001,46,0
31783,Clearwater,FL,33764,27.916776,-82.7335973,66,1
18745,Philadelphia,PA,19147,39.941204,-75.165127,395,0
37408,Spring Hill,FL,34606,28.484406,-82.575092,8,0
23009,Valrico,FL,33596,27.894018,-82.245345,17,1
16196,Saint Louis,MO,63118,38.5935156,-90.2259788,166,0
21683,Reno,NV,89501,39.5248809326,-119.8116846755,99,1
13625,Nashville,TN,37203,36.137957,-86.8197607622,419,1
49324,Philadelphia,PA,19147,39.9388459,-75.1581065,246,1
20705,Indianapolis,IN,46204,39.7673937,-86.1577254,56,1
2033,Boise,ID,83706,43.5812,-116.1727444,9,1
13778,Nashville,TN,37201,36.1590990661,-86.7750539509,833,1
40515,Dunedin,FL,34698,28.0500123,-82.7776262,28,1
42327,Indianapolis,IN,46254,39.8244113687,-86.2363861515,6,1
4135,Philadelphia,PA,19145,39.9245858,-75.1726715,50,0
25041,Sewell,NJ,08080,39.739499,-75.076919,33,1
43493,Reno,NV,89501,39.5247858,-119.8118219,67,1
38560,Tucson,AZ,85705,32.2411513,-110.972296,80,0
26771,St Charles,MO,63301,38.7704222911,-90.4920810692,13,1
21709,Kirkwood,MO,63122,38.582518,-90.406061,13,0
22808,Saint Louis,MO,63144,38.627621,-90.337439,966,1
14320,Nashville,TN,37246,36.1606580178,-86.7775782417,299,1
14794,Eagle,ID,83616,43.6943621,-116.346382,9,1
1727,Philadelphia,PA,19123,39.9702483665,-75.144223438,10,0
41383,Saint Louis,MO,63105,38.6496934,-90.3366006,61,0
12724,Riverview,FL,33578,27.9140393,-82.3471551,125,1
5919,Abington Township,PA,19006,40.0885697,-75.0926421,223,1
1441,Philadelphia,PA,19129,40.0078746,-75.1924072,729,0
8536,St Louis,MO,63123,38.5484138579,-90.2915823838,7,1
9102,Hazelwood,MO,63042,38.7852883,-90.3543699,17,1
17173,Dunedin,FL,34698,28.0162435395,-82.7764141288,22,1
903,Clearwater,FL,33755,27.9654261,-82.796093,55,1
41949,Edmonton,AB,T5S 0C7,53.538419,-113.6396219,9,1
9582,Metairie,LA,70006,30.0049441009,-90.192199878,190,1
27436,Palm Harbor,FL,34685,28.1005929,-82.6914139,133,1
17498,Media,PA,19063,39.9143609,-75.4240318,33,0
11148,Hatfield,PA,19446,40.262883,-75.321672,42,1
6663,Havertown,PA,19083,39.9788848,-75.3033136,20,1
41091,Chester,PA,19013,39.84805,-75.3607342,6,1
34666,Tampa,FL,33612,28.0697384,-82.476529,7,1
3309,Trinity,FL,34655,28.2040994,-82.6430057,145,1
342,New Orleans,LA,70130,29.9345207214,-90.0806121826,81,0
4049,Sparks,NV,89434,39.5563723,-119.703763,31,1
38418,Indianapolis,IN,46202,39.7739378,-86.1374522,355,1
43138,Boise,ID,83702,43.6117234652,-116.2027365874,101,1
19104,Goodlettsville,TN,37072,36.326903,-86.6991284,27,1
39515,Collinsville,IL,62234,38.676424,-90.013684,23,1
39002,Granite City,IL,62040,38.7205741,-90.1218438,33,1
50708,Media,PA,19063,39.918284,-75.393513,19,0
6011,Metairie,LA,70002,30.006428,-90.1598495,69,0
44103,Tampa,FL,33602,27.951169,-82.447959,10,0
31804,Saint Petersburg,FL,33701,27.7744205,-82.6318843,79,1
37872,Goodlettsville,TN,37072,36.327245,-86.713779,12,0
38040,Voorhees Township,NJ,08043,39.8479771,-74.9772242,96,1
1201,Antioch,TN,37013,36.047596,-86.6761529,16,1
13616,Jenkintown,PA,19046,40.1055142,-75.1239352,6,1
44033,Nashville,TN,37211,36.0844025,-86.729955,46,0
11967,Philadelphia,PA,19135,40.017289,-75.060404,5,0
1285,Plainfield,IN,46168,39.714395,-86.354627,76,1
42347,Reno,NV,89509,39.509,-119.814817,64,0
18191,Tucson,AZ,85706,32.1624887,-110.9902307,22,1
35292,St Petersburg,FL,33711,27.7300535,-82.6796808,5,1
42145,Clearwater,FL,33759,27.960986,-82.7293802798,73,1
31716,Goleta,CA,93117,34.427372,-119.905756,11,1
24745,Jobstown,NJ,08041,40.0368,-74.6907,37,1
47848,Conshohocken,PA,19428,40.0743035,-75.2956221,14,1
4074,New Orleans,LA,70124,29.985679,-90.109797,5,0
47759,Boise,ID,83706,43.5921208,-116.1933302,15,0
44825,Metairie,LA,70002,30.0091847,-90.1593454,13,0
10455,Indianapolis,IN,46225,39.765502,-86.159047,10,1
41090,Tampa,FL,33602,27.9415519453,-82.4537684841,40,1
32941,St. Petersburg,FL,33701,27.772612,-82.636875,8,1
46123,Safety Harbor,FL,34695,27.990211,-82.692724,44,0
26341,Edmonton,AB,T5L 4Z6,53.6000762,-113.5502086,5,1
23657,Nashville,TN,37214,36.1633834839,-86.664352417,200,1
36700,Chalmette,LA,70043,29.9442988,-89.9686668,90,1
25733,St Louis,MO,63118,38.5927691574,-90.2430366667,43,1
41663,Philadelphia,PA,19148,39.9229037,-75.1596341,7,0
20769,Arnold,MO,63010,38.451102,-90.366473,27,1
15661,Brandon,FL,33511,27.9397146117,-82.3223542321,203,1
40659,St Petersburg,FL,33710,27.7905267,-82.7268149,92,0
24567,Philadelphia,PA,19147,39.938626639,-75.1580459894,33,1
50132,Tampa,FL,33618,28.0673976,-82.5064272,221,1
12785,Downingtown,PA,19335,40.0038525938,-75.7078358457,187,1
27897,Reno,NV,89521,39.4202367,-119.7546251,46,1
41312,Tampa,FL,33629,27.9252077,-82.5159444,78,1
40826,Edmonton,AB,T5J 0Y8,53.5435145,-113.4976116,43,1
20360,Edmonton,AB,T6H 4X9,53.4945257462,-113.5768502578,7,1
36723,Ferguson,MO,63136,38.7664726417,-90.2798312764,5,1
18946,Malvern,PA,19355,40.0395411301,-75.5494713707,80,1
5654,Mount Laurel,NJ,08054,39.9698618,-74.9036333,13,0
32716,Frazer,PA,19355,40.0412475,-75.5428178,34,0
20723,Indianapolis,IN,46221,39.7512,-86.1960912,12,1
14034,Wyncote,PA,19095,40.0769238,-75.159278,11,0
13662,Wilmington,DE,19801,39.747878,-75.5467527,5,1
34485,Saint Louis,MO,63129,38.486761,-90.304813,20,1
50471,Tampa,FL,33607,27.9646224098,-82.5204291567,95,1
3958,Philadelphia,PA,19123,39.96207,-75.14104,392,1
6978,Fairview Heights,IL,62208,38.5919161065,-89.9855235,55,1
13540,O'Fallon,IL,62269,38.588955,-89.946852,5,0
11888,Tampa,FL,33612,28.0591623,-82.4589994,6,0
39580,Philadelphia,PA,19134,39.99406085,-75.0949740366,11,1
26756,St Louis,MO,63118,38.6019778,-90.242757,72,0
23432,Philadelphia,PA,19107,39.953049478,-75.1594718185,213,1
8953,Tampa,FL,33602,27.9431706814,-82.4473798686,20,1
39296,Philadelphia,PA,19140,40.0118579,-75.1361246,8,1
11149,St. Petersburg,FL,33701,27.7714015568,-82.6422217,84,0
2436,Philadelphia,PA,19127,40.024774,-75.2214354,423,1
21977,Meridian,ID,83646,43.648009,-116.411785,19,1
48228,Tarpon Springs,FL,34689,28.145238,-82.741212,24,1
1291,Eagleville,PA,19403,40.1595512,-75.4085693,85,0
22448,Flourtown,PA,19031,40.1065943,-75.2138569,17,1
15798,Harvey,LA,70058,29.8691905195,-90.0769343103,8,1
6450,Birchrunville,PA,19425,40.1308236823,-75.6397821521,46,1
9961,West Chester,PA,19382,39.8904228,-75.5540304,121,1
14489,Smyrna,TN,37167,35.975901,-86.492844,5,1
27295,Tampa,FL,33625,28.0781803,-82.5713708,8,1
13732,Abington,PA,19001,40.1270789,-75.1167098,43,0
52000,Philadelphia,PA,19102,39.9478262281,-75.1662168172,32,1
16150,Philadelphia,PA,19116,40.0953268,-75.0155463,80,1
18367,Madison,TN,37115,36.295948,-86.697771,36,1
36568,Trinity,FL,34655,28.178804,-82.648662,17,1
16225,Indianapolis,IN,46217,39.6653072558,-86.1808303963,99,1
14688,Tucson,AZ,85715,32.251237,-110.82337,90,1
31161,Essington,PA,19029,39.8657093,-75.2944551,44,1
26155,Tampa,FL,33629,27.919958,-82.4981003,21,0
33789,St. Louis,MO,63110,38.6362236,-90.2619218,7,1
46991,Philadelphia,PA,19151,39.9826453,-75.2416848,25,1
26292,Reno,NV,89523,39.5184652967,-119.8833803022,23,1
28941,Pinellas Park,FL,33781,27.8419887,-82.6991969,48,1
43365,Harvey,LA,70058,29.8886043,-90.0558844,122,1
35604,Largo,FL,33774,27.8816613,-82.8338739,20,1
8935,Greenwood,IN,46142,39.61106,-86.16093,69,1
51703,Alton,IL,62002,38.8892222,-90.1743183,16,0
1062,Pinellas Park,FL,33781,27.8470217,-82.7289792,7,0
40502,Ardmore,PA,19003,40.0089829,-75.2928923,306,1
3911,Brentwood,TN,37027,36.029752686,-86.7914768994,77,1
46757,Plant City,FL,33565,28.047482,-82.1877318,419,1
17855,Goleta,CA,93117,34.4358294,-119.8276389,11,0
38939,St. Petersburg,FL,33710,27.7937118,-82.7331686,11,1
17116,King of Prussia,PA,19406,40.084959,-75.3878166857,118,1
43530,Philadelphia,PA,19116,40.1075482,-75.0271849,38,1
19862,Kirkwood,MO,63122,38.6001855002,-90.408125787,11,1
45487,Edmonton,AB,T6X 0J6,53.430461,-113.47176,7,1
46373,Westmont,NJ,08108,39.9113149,-75.0523325,19,1
50474,Des Peres,MO,63131,38.6030371,-90.4594141,110,1
5768,Philadelphia,PA,19127,40.0250919,-75.2231789,104,0
6625,Exton,PA,19341,40.036179,-75.628424,124,1
32144,Nashville,TN,37204,36.1256854,-86.7772199,122,0
40896,Saint Petersburg,FL,33716,27.8724075,-82.6395728,189,1
48436,Willow Grove,PA,19090,40.100848,-75.125719,19,1
4470,Nashville,TN,37214,36.2211712,-86.6946066,116,0
7006,Indianapolis,IN,46204,39.7715266,-86.1594936,171,1
41742,Saint Pete Beach,FL,33706,27.6891745,-82.7381558,255,1
28664,Boise,ID,83702,43.6157759,-116.2029378,13,1
46221,Tampa,FL,33612,28.0552762,-82.4292286,22,1
50776,Safety Harbor,FL,34695,27.990585,-82.69062,5,0
33931,Nashville,TN,37203,36.151791,-86.7847415,320,1
18950,Tampa,FL,33647,28.1633912,-82.3543013,236,1
41348,Noblesville,IN,46060,39.9946062,-86.0022306,25,1
47406,Tampa,FL,33617,28.032267,-82.406153,36,1
39534,Camden,NJ,08105,39.951553,-75.077112,29,1
4045,Temple Terrace,FL,33617,28.053935,-82.391658,107,1
10190,Nashville,TN,37221,36.0804596,-86.9485722166,64,0
45011,Edmonton,AB,T5A 4N2,53.5870517,-113.405844,5,1
14407,Nashville,TN,37216,36.203934,-86.738738,27,1
47288,Pinellas Park,FL,33781,27.8286899,-82.7290032,88,1
45948,Philadelphia,PA,19147,39.9419352,-75.1502842,22,1
44948,Indianapolis,IN,46254,39.8230945349,-86.2425012381,135,1
40950,Reno,NV,89503,39.5490192263,-119.8217086022,597,1
52058,New Orleans,LA,70115,29.9269267,-90.0922954,16,1
46391,Philadelphia,PA,19148,39.9213449,-75.1651519,97,1
47707,TAMPA,FL,33618,28.04984,-82.50326,80,1
24024,Belleville,IL,62220,38.5134437,-89.9834947,11,1
40,Nashville,TN,37201,36.1626492,-86.7759733,593,1
44841,Broomall,PA,19008,39.98302558,-75.3719949317,10,0
39465,Avon,IN,46123,39.7630745,-86.3838684,9,0
49780,Tampa,FL,33607,27.9640468,-82.5216049,97,0
52031,New Orleans,LA,70117,29.9647721503,-90.0513203165,85,1
30946,Meridian,ID,83646,43.661748,-116.414505,221,1
13977,Edmonton,AB,T5B 0S7,53.5701521,-113.4729073,5,1
10361,New Orleans,LA,70115,29.9248263872,-90.1072493685,55,1
27276,Carmel,IN,46032,39.995237,-86.128766,40,1
19230,Edmonton,AB,T5T,53.5224397,-113.6218712,7,0
44142,Reno,NV,89502,39.498221,-119.7991905,712,1
46286,Philadelphia,PA,19148,39.9284842,-75.1653613,153,0
35905,Haddonfield,NJ,08033,39.8970862175,-75.034246152,52,1
11038,Doylestown,PA,18901,40.2970007595,-75.1901217982,11,1
4871,Riverview,FL,33578,27.8767128,-82.3264072,24,0
40204,Bridgeton,MO,63044,38.755595,-90.433795,6,0
36219,West Chester,PA,19380,39.9644961531,-75.7150428651,6,0
32094,Franklin,TN,37064,35.91684,-86.835983,22,1
2402,Tampa,FL,33614,27.9959616,-82.5088454,8,1
47790,Spring City,PA,19475,40.1823404,-75.5482102,51,1
20118,Holmes,PA,19043,39.8994244,-75.3041824,39,0
5245,Kenner,LA,70062,29.9766751,-90.2669379,14,0
20768,Hudson,FL,34669,28.3308879,-82.6520366,21,1
12863,Belleair Bluffs,FL,33770,27.9174024,-82.819542,160,1
20445,Largo,FL,33770,27.91708,-82.789613,13,0
16094,Philadelphia,PA,19103,39.951909,-75.1756143,227,0
44047,Antioch,TN,37013,36.053808,-86.618756,13,1
51994,Oldsmar,FL,34677,28.035485,-82.654868,204,0
24937,Philadelphia,PA,19122,39.969223,-75.1363257,11,0
50645,Plainfield,IN,46168,39.711386,-86.376854,47,1
35509,Edmonton,AB,T5L 5H1,53.5999121,-113.5619478,72,1
37402,Nashville,TN,37215,36.10473,-86.814501,55,1
17187,Collinsville,IL,62234,38.691687,-89.98394,25,1
33429,Philadelphia,PA,19136,40.0624239,-75.0220275,54,1
51234,Philadelphia,PA,19147,39.9363134,-75.1468993,130,1
5838,Pennsauken,NJ,08109,39.9626882,-75.0352288,12,1
28820,Indianapolis,IN,46220,39.8688172,-86.1393786,30,1
13032,Indianapolis,IN,46201,39.769042,-86.110808,20,1
21007,Tampa,FL,33615,27.9971179007,-82.5696795434,42,1
31032,Tucson,AZ,85741,32.3371506,-111.055704,50,1
28148,St. Petersburg,FL,33703,27.8196616,-82.6387246,12,0
45688,St. Louis,MO,63104,38.6112054,-90.2008479,228,1
30494,New Hope,PA,18938,40.3636212107,-74.9508376792,73,1
11617,Tucson,AZ,85719,32.231462,-110.957245,89,1
47168,Linwood,PA,19061,39.8343114475,-75.4249231517,20,1
14820,Tampa,FL,33609,27.945007,-82.50089,348,1
38445,Clearwater,FL,33765,27.9608444,-82.7576773,20,1
11959,St. Louis,MO,63104,38.6104726,-90.2026146,56,1
26295,Indianapolis,IN,46227,39.6360028,-86.1237464,7,1
37647,Springfield,PA,19064,39.9148566215,-75.3512168809,48,0
43015,Nashville,TN,37208,36.1754314594,-86.7879751742,662,1
28565,Clayton,MO,63105,38.6467174,-90.3369907,54,1
10357,Nashville,TN,37214,36.1596826,-86.6638236,81,1
41545,Tucson,AZ,85719,32.273409,-110.945384,50,1
32917,King of Prussia,PA,19406,40.0856392,-75.3916632,9,0
37609,Langhorne,PA,19047,40.1745801537,-74.9484860525,38,1
6981,Tucson,AZ,85712,32.2369439,-110.8929649,199,1
36251,Wilmington,DE,19810,39.8015289307,-75.5051422119,6,0
49197,Edmonton,AB,T5J 3K1,53.546015,-113.505033,8,1
40785,Edmonton,AB,T6E 2B3,53.5183929466,-113.510815877,11,1
46726,King of Prussia,PA,19406,40.0893551489,-75.346584463,19,1
10854,Philadelphia,PA,19131,40.0140948517,-75.2317640074,7,0
3198,Indianapolis,IN,46229,39.7779080136,-85.9858202182,105,0
6859,Boise,ID,83704,43.6190562,-116.2843408,46,1
1766,Tucson,AZ,85716,32.2358788,-110.9234611,116,0
47411,Tampa,FL,33606,27.939589,-82.482718,30,0
32318,Columbia,IL,62236,38.444837,-90.220542,5,1
16268,Philadelphia,PA,19147,39.9420800965,-75.1529073994,93,0
10026,Lansdale,PA,19446,40.2435034,-75.2874543,28,0
7157,Tucson,AZ,85705,32.2607294,-110.9906812,61,1
5729,Philadelphia,PA,19154,40.084572,-74.9727333,16,1
35021,Reno,NV,89503,39.5286539739,-119.8338164516,6,0
30485,Indianapolis,IN,46218,39.82522,-86.078957,16,1
10525,Kennett Square,PA,19348,39.8471499,-75.7110942,34,1
24037,St. Petersburg,FL,33701,27.7708732,-82.6426681,47,1
17690,Indianapolis,IN,46278,39.9113614,-86.2651795,40,1
50068,Indianapolis,IN,46205,39.8253670124,-86.1453045532,12,0
24630,Cinnaminson,NJ,08077,39.9960635,-75.0190151,27,1
37859,Indianapolis,IN,46201,39.769678,-86.0983156,12,0
16158,St. Louis,MO,63112,38.6542293102,-90.2893851471,99,1
14362,Philadelphia,PA,19107,39.9531863003,-75.1645308389,19,0
45894,Malvern,PA,19355,40.0730081,-75.5238031,73,1
38662,Saint Louis,MO,63116,38.60242,-90.261621,148,1
30339,Smyrna,TN,37167,35.973871355200004,-86.4919452268,12,1
35278,Philadelphia,PA,19118,40.072489,-75.194481,58,1
12469,Arnold,MO,63010,38.438035,-90.382815,9,1
39370,Jenkintown,PA,19046,40.0952887,-75.1257278,5,0
19932,Tucson,AZ,85705,32.2652101,-110.9681252,7,1
3995,Indianapolis,IN,46203,39.738105,-86.120231,16,0
15270,Santa Barbara,CA,93101,34.4206139,-119.7009473,16,1
47879,Malvern,PA,19355,40.0536347,-75.526719,26,0
50340,Nashville,TN,37215,36.1075899904,-86.8142609914,40,0
46410,Saint Louis,MO,63139,38.595213,-90.271562,21,0
7592,Granite City,IL,62040,38.7008355403,-90.145560801,7,1
18588,Tucson,AZ,85706,32.1590283,-110.9778139,285,1
37003,Edmonton,AB,T6G 1E5,53.5215728354,-113.4972441,10,1
15626,Essington,PA,19029,39.8623079,-75.2982925,38,1
15900,Saint Louis,MO,63133,38.6740729,-90.30729729,18,0
37547,Harvey,LA,70058,29.885669476,-90.0529430264,7,1
44146,Lutz,FL,33558,28.1943174,-82.4986354,28,1
5005,Indianapolis,IN,46268,39.912505,-86.211285,33,0
13409,Tucson,AZ,85746,32.134368,-111.002198118,5,1
45947,Marlton,NJ,08053,39.8573129,-74.8724142,24,1
3411,Philadelphia,PA,19106,39.9481961938,-75.1437439718,115,0
5747,Marlton,NJ,08053,39.8653,-74.9234,46,0
36248,New Orleans,LA,70130,29.952454,-90.06685,143,0
6476,Florissant,MO,63033,38.7739889,-90.2699489,13,1
9494,Saint Louis,MO,63101,38.6319159,-90.194509,8,0
30298,Downingtown,PA,19335,39.9974959392,-75.7425464967,51,0
25502,Conshohocken,PA,19428,40.0776405,-75.3021892,131,1
39888,Chalfont,PA,18914,40.2797496,-75.2156958,31,1
10703,St. Petersburg,FL,33701,27.7711113648,-82.6387940742,86,0
22619,St. Louis,MO,63118,38.6024968,-90.242023,32,1
12492,Wynnewood,PA,19096,40.000890393,-75.2728273509,100,1
16933,Tucson,AZ,85711,32.222102,-110.8669802,248,1
4098,Nashville,TN,37211,36.0923548,-86.735086,39,0
7397,Clayton,MO,63105,38.6517738107,-90.3410588007,267,1
43144,Edmonton,AB,T6N 0A8,53.4424576483,-113.4830013376,17,1
20486,Philadelphia,PA,19116,40.1039201046,-75.0019361079,176,1
27328,Glen Mills,PA,19342,39.868778,-75.545306,21,1
3840,Indianapolis,IN,46268,39.8840231,-86.2094073,17,0
19324,Elmer,NJ,08318,39.5960742,-75.1694497,46,1
